Orthogroup	fasciola_gigantica	fasciola_hepatica	opisthorchis_viverrini	s.mekongi	schistosoma_bovis	schistosoma_curassoni	schistosoma_guineensis	schistosoma_haematobium	schistosoma_intercalatum	schistosoma_japonicum	schistosoma_mansoni	schistosoma_margrebowiei	schistosoma_mattheei	schistosoma_rodhaini	schistosoma_spindale	schistosoma_turkestanicum	schmidtea_mediterranea	trichobilharzia_regenti	Total
OG0000313	1	1	1	3	9	8	9	1	1	2	1	6	10	14	1	2	1	3	74
OG0000314	1	2	1	1	2	10	1	7	6	2	1	6	8	20	1	1	0	4	74
OG0000315	3	5	3	2	3	3	9	6	2	1	3	3	2	3	3	5	14	4	74
OG0000316	2	1	1	1	1	11	1	9	5	3	1	7	9	10	1	4	1	6	74
OG0000317	1	2	1	2	8	3	9	6	5	2	2	21	5	1	1	1	1	3	74
OG0000318	1	3	2	2	1	7	10	10	3	1	1	6	6	12	5	2	1	1	74
OG0000319	2	3	1	1	8	1	12	11	3	1	2	8	1	3	8	3	0	6	74
OG0000320	3	4	2	3	4	3	3	4	4	4	4	3	4	5	4	5	10	4	73
OG0000321	2	1	1	1	4	5	2	2	2	2	1	4	4	27	8	3	3	1	73
OG0000322	1	4	3	1	8	7	9	9	9	1	1	5	7	1	3	1	2	1	73
OG0000323	1	1	3	3	3	5	9	11	2	3	4	7	4	2	1	9	1	4	73
OG0000324	1	2	2	1	15	1	4	14	13	1	1	10	2	1	2	1	1	1	73
OG0000325	1	1	1	1	7	9	1	1	8	3	1	1	7	17	1	2	2	9	73
OG0000326	1	1	2	1	7	6	7	1	5	3	1	7	5	7	9	1	2	7	73
OG0000327	4	11	7	0	9	2	9	5	2	3	2	2	2	1	1	2	3	8	73
OG0000328	1	1	2	1	1	12	9	3	12	4	1	5	6	6	3	1	3	2	73
OG0000329	1	1	1	1	9	1	13	1	10	8	2	1	2	4	10	1	5	2	73
OG0000330	0	0	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73
OG0000331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73	0	73
OG0000332	1	1	1	1	1	5	8	10	4	2	1	1	2	9	7	6	5	7	72
OG0000333	1	2	2	1	6	1	5	11	8	1	2	10	8	1	9	1	2	1	72
OG0000334	1	1	2	2	2	5	7	5	5	4	2	6	10	2	6	3	1	8	72
OG0000335	1	2	1	1	8	7	2	6	5	2	1	6	1	14	5	4	1	5	72
OG0000336	2	3	2	2	2	3	4	6	2	2	2	4	6	14	4	4	7	3	72
OG0000337	2	3	1	1	6	9	8	2	3	10	2	3	2	3	6	6	4	1	72
OG0000338	0	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72
OG0000339	0	2	1	2	3	2	1	2	2	2	1	21	2	21	8	1	0	1	72
OG0000340	0	5	1	1	7	3	4	5	5	7	2	7	3	7	5	3	1	6	72
OG0000341	24	17	11	2	1	0	0	1	0	2	0	1	4	0	0	0	7	1	71
OG0000342	2	3	4	3	3	3	3	3	3	7	3	3	4	6	6	3	7	5	71
OG0000343	2	1	1	1	5	3	2	6	4	3	3	4	9	11	2	9	3	2	71
OG0000344	1	1	1	1	4	7	1	5	1	10	1	5	7	11	3	2	6	4	71
OG0000345	2	3	1	1	2	2	6	2	1	8	1	4	6	6	5	2	18	1	71
OG0000346	2	2	2	1	4	5	2	2	6	1	2	5	3	3	4	1	24	2	71
OG0000347	2	1	1	1	6	7	1	12	1	6	1	8	8	10	1	1	1	3	71
OG0000348	1	1	3	3	8	6	3	8	2	1	2	10	7	2	2	6	0	6	71
OG0000349	3	2	1	1	17	5	9	1	1	1	1	1	10	6	1	3	2	6	71
OG0000350	1	2	1	1	18	1	7	13	7	3	1	5	4	1	1	1	2	2	71
OG0000351	1	1	1	1	10	1	2	9	11	1	1	1	1	16	1	3	4	6	71
OG0000352	3	2	1	1	9	1	10	1	5	2	1	3	1	16	1	1	9	4	71
OG0000353	1	3	1	1	1	1	9	11	12	1	1	11	1	9	5	1	1	1	71
OG0000354	2	2	1	1	1	2	1	11	8	2	2	3	2	12	13	1	3	4	71
OG0000355	3	2	2	1	11	2	2	21	2	2	1	1	3	4	1	1	3	9	71
OG0000356	3	2	1	1	10	1	1	1	9	5	1	6	1	13	8	4	0	4	71
OG0000357	1	1	1	1	15	8	4	5	1	2	1	5	10	2	6	2	1	5	71
OG0000358	0	0	0	2	2	2	2	5	2	1	7	5	6	4	10	5	0	18	71
OG0000359	1	3	1	1	9	1	1	14	6	3	1	6	6	1	5	3	0	8	70
OG0000360	1	1	1	1	6	8	1	11	3	2	1	8	4	12	3	3	3	1	70
OG0000361	2	3	1	1	8	1	7	8	7	2	1	6	2	8	1	1	2	9	70
OG0000362	1	0	1	1	6	7	7	7	8	1	1	8	3	9	3	2	1	4	70
OG0000363	3	2	1	1	7	6	7	10	1	1	1	6	2	5	7	9	0	1	70
OG0000364	1	1	1	1	5	21	1	9	9	1	1	10	1	1	3	1	0	3	70
OG0000365	2	0	1	2	8	8	7	2	5	3	2	4	3	7	4	2	8	2	70
OG0000366	3	3	2	1	15	1	5	9	4	1	1	11	3	1	3	4	2	1	70
OG0000367	1	1	1	1	13	1	15	9	1	1	1	9	8	1	5	1	0	1	70
OG0000368	2	2	2	1	14	8	5	7	1	1	1	11	1	9	3	1	0	1	70
OG0000369	1	1	2	2	14	1	1	10	1	3	1	7	7	1	3	1	1	13	70
OG0000370	1	2	5	1	1	7	1	10	1	5	2	1	1	14	1	3	1	13	70
OG0000371	1	2	1	1	3	8	6	9	6	1	1	8	1	5	7	1	8	1	70
OG0000372	1	1	2	2	5	2	2	14	3	1	2	3	2	12	9	4	1	4	70
OG0000373	2	4	1	1	9	1	6	4	5	2	1	6	8	1	14	1	2	2	70
OG0000374	1	1	1	1	6	5	8	10	10	1	1	3	4	7	5	2	3	1	70
OG0000375	1	2	2	2	10	11	10	14	5	0	1	2	1	4	1	1	2	1	70
OG0000376	3	2	1	1	4	3	6	8	6	1	1	6	1	14	7	1	1	4	70
OG0000377	1	1	0	0	3	5	7	7	1	1	1	6	5	10	6	7	3	6	70
OG0000378	1	2	1	1	3	3	3	6	4	3	3	4	1	12	3	2	11	7	70
OG0000379	0	1	0	1	6	0	20	7	12	1	1	2	7	3	3	0	0	6	70
OG0000380	5	6	3	2	1	5	5	5	5	2	3	4	4	4	4	4	5	2	69
OG0000381	3	5	3	2	7	3	5	6	5	5	2	2	2	2	5	2	3	7	69
OG0000382	6	5	3	8	4	1	1	1	1	5	8	4	3	4	0	2	7	6	69
OG0000383	2	4	1	1	2	13	1	7	13	2	2	4	1	7	6	1	0	2	69
OG0000384	1	2	2	1	2	2	2	2	4	1	2	7	7	16	11	1	2	4	69
OG0000385	8	11	8	2	3	3	3	3	3	2	2	3	4	2	6	1	4	1	69
OG0000386	4	4	1	1	2	12	7	7	7	2	1	2	4	11	1	1	1	1	69
OG0000387	2	1	1	1	21	1	1	8	6	2	2	3	10	3	4	1	1	1	69
OG0000388	1	2	1	1	7	5	6	4	1	3	2	1	11	4	4	1	14	1	69
OG0000389	1	2	1	1	9	17	11	1	8	1	1	5	2	2	3	1	1	2	69
OG0000390	1	1	2	1	1	7	6	8	4	3	1	5	2	14	6	1	2	4	69
OG0000391	2	2	1	1	5	1	2	10	22	3	1	8	3	1	1	1	4	1	69
OG0000392	1	2	2	1	5	6	1	7	2	4	1	2	1	13	3	2	9	7	69
OG0000393	1	2	1	1	8	1	6	1	5	5	1	1	1	14	1	5	0	15	69
OG0000394	2	2	1	1	7	2	7	10	4	3	1	4	1	11	4	1	1	7	69
OG0000395	1	3	1	1	1	13	1	1	7	3	1	6	2	15	5	2	5	1	69
OG0000396	1	2	1	2	7	4	1	6	1	3	1	5	6	17	4	1	3	4	69
OG0000397	1	3	1	1	6	1	4	3	1	1	1	5	16	13	6	1	4	1	69
OG0000398	2	5	2	3	3	4	4	4	5	4	3	3	3	5	3	3	2	11	69
OG0000399	1	1	2	2	4	7	5	5	4	6	5	4	4	5	3	4	0	7	69
OG0000400	4	4	4	3	2	2	2	3	2	5	4	2	3	6	3	13	0	7	69
OG0000401	2	3	1	1	1	7	6	1	13	1	1	4	2	11	3	1	6	5	69
OG0000402	3	1	0	1	6	1	7	8	7	2	1	7	5	3	6	5	0	6	69
OG0000403	1	0	0	2	9	1	9	1	3	2	1	30	6	1	1	1	0	1	69
OG0000404	0	0	0	1	7	5	18	5	9	2	4	4	3	1	1	5	0	4	69
OG0000405	4	2	1	1	8	1	7	9	7	1	1	1	2	11	1	5	5	1	68
OG0000406	1	2	1	1	7	8	2	1	1	1	1	4	1	22	1	1	9	4	68
OG0000407	1	1	1	1	5	5	8	6	4	3	1	2	6	13	1	1	1	8	68
OG0000408	1	1	1	1	4	2	8	10	6	5	1	4	1	5	15	2	0	1	68
OG0000409	1	2	1	1	11	11	12	4	4	1	1	1	2	3	1	2	3	7	68
OG0000410	2	3	1	1	4	5	1	4	1	2	1	2	2	5	7	1	5	21	68
OG0000411	1	4	1	1	1	1	7	12	3	1	1	6	1	11	7	6	0	4	68
OG0000412	1	1	1	1	3	5	4	11	2	2	1	6	1	17	7	1	1	3	68
OG0000413	1	1	1	1	2	1	1	5	13	2	1	8	10	11	6	1	3	0	68
OG0000414	1	1	3	1	8	1	1	2	5	3	1	6	2	4	8	1	14	6	68
OG0000415	1	1	2	1	6	9	1	2	8	6	1	10	2	1	6	4	2	5	68
OG0000416	4	6	2	2	3	5	3	4	7	6	3	3	3	3	4	3	3	4	68
OG0000417	1	2	1	1	2	1	5	13	8	1	1	5	1	4	8	8	1	5	68
OG0000418	3	2	2	1	10	6	4	7	7	3	1	4	4	4	7	1	0	2	68
OG0000419	1	1	1	2	13	1	4	7	5	1	1	3	1	14	6	1	2	4	68
OG0000420	1	2	1	1	1	8	10	10	1	1	1	1	7	16	1	1	3	2	68
OG0000421	1	2	1	1	7	5	1	15	7	7	2	1	2	5	5	2	3	1	68
OG0000422	1	2	1	1	7	4	3	5	4	7	1	3	7	3	8	1	4	6	68
OG0000423	0	0	0	1	1	10	2	10	1	5	2	2	1	9	8	7	3	6	68
OG0000424	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68	68
OG0000425	1	2	1	1	4	1	2	6	1	3	1	3	3	4	2	1	3	28	67
OG0000426	1	4	1	2	7	3	4	4	1	1	6	4	3	5	2	7	1	11	67
OG0000427	2	1	1	1	1	7	7	5	6	2	1	10	3	5	4	2	2	7	67
OG0000428	3	3	1	1	7	14	8	1	1	2	1	11	3	2	7	1	0	1	67
OG0000429	3	3	2	2	2	3	2	2	2	3	2	3	3	2	3	3	24	3	67
OG0000430	2	2	1	1	6	1	9	9	1	1	1	13	9	3	1	3	2	2	67
OG0000431	1	3	1	1	6	2	5	4	1	2	1	5	3	14	9	1	2	6	67
OG0000432	1	2	1	1	6	10	1	7	5	1	1	11	1	7	7	2	0	3	67
OG0000433	1	0	1	1	7	14	1	7	10	3	1	1	1	1	5	9	0	4	67
OG0000434	4	2	1	1	7	7	1	13	4	1	2	4	1	6	6	1	0	6	67
OG0000435	2	1	1	1	11	1	1	7	11	6	1	7	6	1	5	1	3	1	67
OG0000436	1	2	1	1	6	5	5	5	7	2	2	5	1	11	9	2	1	1	67
OG0000437	1	1	1	1	9	3	2	5	10	3	1	5	7	11	3	1	2	1	67
OG0000438	1	2	1	1	1	1	1	6	1	1	1	7	1	9	11	1	4	17	67
OG0000439	1	2	1	1	5	1	8	4	2	2	1	6	2	14	8	1	5	3	67
OG0000440	1	1	1	2	7	5	4	8	6	1	3	7	6	6	5	3	0	1	67
OG0000441	3	7	2	2	3	2	4	7	4	2	2	2	3	12	2	2	5	3	67
OG0000442	1	2	1	1	5	9	1	8	1	3	1	7	7	9	5	1	2	3	67
OG0000443	1	2	0	2	9	4	5	11	8	1	1	6	6	4	3	1	0	3	67
OG0000444	3	1	1	1	1	21	1	1	1	2	2	1	2	8	14	4	2	1	67
OG0000445	1	1	1	2	1	8	1	8	1	3	1	7	2	11	1	4	3	11	67
OG0000446	0	2	1	1	2	3	2	2	2	1	1	14	2	21	3	3	0	7	67
OG0000447	1	2	1	1	3	17	1	2	7	1	1	6	2	13	2	1	1	4	66
OG0000448	1	5	1	1	4	1	4	1	4	8	1	6	15	1	3	1	1	8	66
OG0000449	1	4	1	1	4	6	8	7	3	1	2	6	3	6	7	3	2	1	66
OG0000450	2	3	2	1	6	3	6	3	1	4	1	9	4	8	1	3	1	8	66
OG0000451	1	1	1	1	3	12	1	10	0	1	1	8	1	21	1	1	1	1	66
OG0000452	1	1	1	1	1	1	1	10	9	1	1	9	1	14	1	1	4	8	66
OG0000453	1	1	1	1	1	9	8	7	6	3	2	3	7	0	7	2	1	6	66
OG0000454	2	2	2	1	6	3	4	4	3	5	5	3	6	3	4	3	6	4	66
OG0000455	1	1	1	4	5	7	4	3	10	3	2	9	3	8	1	1	1	2	66
OG0000456	1	4	1	1	6	1	6	3	13	1	1	10	3	1	2	1	5	6	66
OG0000457	1	3	1	2	5	1	9	1	5	2	1	4	4	8	4	1	4	10	66
OG0000458	1	2	1	1	1	5	13	1	12	1	1	6	4	1	5	6	1	4	66
OG0000459	1	1	1	1	11	1	1	9	12	6	2	10	4	1	2	1	1	1	66
OG0000460	1	2	2	3	5	3	9	12	5	1	8	3	4	2	1	1	2	2	66
OG0000461	0	3	0	1	2	8	3	1	3	4	5	7	2	5	2	10	9	1	66
OG0000462	0	0	0	3	4	2	3	6	1	9	11	8	2	4	4	6	1	2	66
OG0000463	0	0	0	1	4	2	5	6	3	2	3	14	3	9	3	5	0	6	66
OG0000464	2	2	0	1	3	1	1	4	18	1	1	12	1	7	1	2	1	7	65
OG0000465	1	2	2	1	5	6	1	8	2	1	1	14	4	8	2	4	2	1	65
OG0000466	4	2	2	1	1	6	1	6	5	1	1	4	5	14	3	2	3	4	65
OG0000467	6	2	3	1	8	15	10	4	1	1	1	2	2	1	2	2	3	1	65
OG0000468	1	3	1	1	7	1	7	1	5	3	1	5	6	8	5	1	7	2	65
OG0000469	1	1	1	2	6	9	0	9	1	1	2	4	2	20	1	2	2	1	65
OG0000470	1	1	1	1	6	5	1	5	5	1	1	4	5	11	11	1	1	4	65
OG0000471	2	1	1	1	7	1	1	16	12	1	1	1	1	9	4	1	4	1	65
OG0000472	2	3	3	1	2	6	11	9	1	1	3	9	3	1	3	1	4	2	65
OG0000473	3	1	1	1	9	8	9	3	6	1	1	5	1	4	2	4	4	2	65
OG0000474	3	5	2	2	2	3	2	3	3	4	2	4	3	3	2	1	19	2	65
OG0000475	1	2	1	2	3	1	8	9	9	1	1	3	1	13	1	2	1	6	65
OG0000476	2	1	1	1	11	12	1	12	5	1	2	4	1	1	1	1	1	7	65
OG0000477	2	1	1	1	6	1	1	13	1	2	1	1	7	16	1	3	2	5	65
OG0000478	2	1	1	0	1	3	1	14	1	4	1	8	1	15	5	1	2	4	65
OG0000479	1	1	1	1	1	9	1	12	8	3	1	7	2	6	2	1	2	6	65
OG0000480	1	1	47	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	65
OG0000481	2	2	1	1	8	5	5	14	4	2	1	1	3	6	1	3	5	1	65
OG0000482	1	1	1	1	9	1	1	1	7	1	1	1	6	10	6	2	8	7	65
OG0000483	2	1	1	1	21	7	4	1	3	1	2	4	4	3	1	3	0	6	65
OG0000484	2	1	1	1	7	6	2	11	5	2	1	10	12	1	1	1	0	1	65
OG0000485	1	4	1	1	2	1	3	1	5	0	1	3	6	7	6	2	1	20	65
OG0000486	0	0	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65
OG0000487	0	0	0	1	3	4	6	4	7	0	3	15	5	4	6	7	0	0	65
OG0000488	0	0	0	2	2	2	2	5	8	2	12	3	6	8	5	3	0	5	65
OG0000489	0	0	0	1	8	6	1	9	2	1	1	5	2	9	1	10	2	7	65
OG0000490	1	2	2	1	4	2	2	5	7	1	1	10	3	1	4	12	3	3	64
OG0000491	1	1	1	1	7	4	6	9	15	2	1	4	1	1	1	1	1	7	64
OG0000492	2	1	0	1	8	2	1	9	3	2	1	4	8	5	1	6	2	8	64
OG0000493	4	3	5	3	3	4	6	2	2	2	2	3	2	2	6	4	7	4	64
OG0000494	2	1	1	4	0	0	2	0	2	3	0	0	0	1	3	0	3	42	64
OG0000495	2	2	1	1	4	6	2	8	5	1	1	4	1	6	5	2	10	3	64
OG0000496	1	1	1	1	5	7	1	8	9	4	1	4	2	3	11	1	3	1	64
OG0000497	1	2	1	1	6	22	5	4	2	3	3	2	3	3	2	2	1	1	64
OG0000498	6	6	4	2	5	2	2	2	4	3	2	2	2	4	2	3	10	3	64
OG0000499	2	1	1	1	1	1	16	21	1	4	1	1	1	3	1	1	1	6	64
OG0000500	1	1	1	1	9	18	6	7	3	1	1	7	1	1	1	4	0	1	64
OG0000501	1	4	1	1	1	4	3	5	1	7	2	4	9	14	3	1	2	1	64
OG0000502	5	1	2	2	8	4	7	1	3	1	1	5	4	1	1	1	5	12	64
OG0000503	1	3	1	1	6	2	1	7	9	4	1	6	8	1	1	7	4	1	64
OG0000504	1	1	1	1	6	7	5	9	7	2	1	8	3	5	3	1	1	2	64
OG0000505	1	2	1	1	9	1	11	5	9	2	1	2	1	13	1	2	1	1	64
OG0000506	1	1	2	2	11	1	13	7	11	3	1	1	1	2	1	2	0	4	64
OG0000507	2	2	3	1	3	1	1	9	9	2	2	1	5	15	5	1	0	2	64
OG0000508	1	3	2	1	1	6	4	5	6	2	1	4	1	9	9	1	2	6	64
OG0000509	2	2	4	2	3	3	2	4	4	7	2	4	3	2	7	6	4	3	64
OG0000510	2	0	3	2	6	3	5	3	3	5	3	5	2	8	5	3	2	4	64
OG0000511	1	0	3	0	3	3	6	9	3	1	6	5	4	7	4	1	0	8	64
OG0000512	1	1	1	1	10	1	10	1	9	0	1	1	2	13	9	1	1	1	64
OG0000513	2	3	2	0	5	1	1	16	1	1	1	15	1	11	1	2	0	1	64
OG0000514	1	2	2	1	1	13	7	8	1	4	1	1	6	4	1	0	6	5	64
OG0000515	2	2	2	1	7	4	6	13	8	2	1	1	1	1	7	3	1	2	64
OG0000516	2	1	1	2	11	1	10	8	1	1	1	3	1	2	12	4	2	1	64
OG0000517	1	1	1	1	8	8	1	4	5	3	1	3	1	14	5	3	1	3	64
OG0000518	0	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64
OG0000519	0	0	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64
OG0000520	0	0	0	0	8	8	7	3	4	0	1	21	3	0	9	0	0	0	64
OG0000521	1	4	1	1	6	4	8	9	5	3	1	1	1	1	4	1	3	9	63
OG0000522	1	2	1	1	8	4	5	11	2	2	1	8	4	1	8	1	2	1	63
OG0000523	1	1	1	1	8	1	7	8	10	1	1	1	1	16	1	1	2	1	63
OG0000524	2	1	1	2	1	5	4	8	5	2	1	3	1	3	1	1	1	21	63
OG0000525	1	4	1	1	1	6	11	6	6	1	1	5	2	1	4	5	4	3	63
OG0000526	4	2	2	1	5	8	2	6	6	1	1	5	2	7	3	2	1	5	63
OG0000527	2	1	1	1	11	1	1	10	3	3	1	2	2	11	9	1	1	2	63
OG0000528	2	2	1	1	4	3	4	1	6	2	1	6	7	20	1	1	0	1	63
OG0000529	3	5	3	2	11	4	2	2	3	3	3	2	6	2	2	4	3	3	63
OG0000530	1	2	1	3	5	4	3	8	3	5	4	3	2	4	4	3	5	3	63
OG0000531	3	3	2	1	7	9	1	5	8	3	1	3	6	4	2	1	3	1	63
OG0000532	1	1	2	2	6	6	6	1	3	1	2	5	6	13	3	1	2	2	63
OG0000533	1	1	1	1	7	3	1	1	4	3	2	4	5	11	6	3	0	9	63
OG0000534	2	2	1	1	6	1	5	6	4	3	1	9	10	1	5	3	2	1	63
OG0000535	3	1	3	1	2	10	2	11	2	2	2	2	8	2	4	2	4	2	63
OG0000536	2	1	1	1	3	3	8	12	1	2	1	1	1	13	9	1	2	1	63
OG0000537	2	2	1	1	10	1	1	3	6	1	1	1	1	18	6	3	1	4	63
OG0000538	0	0	0	2	5	7	3	2	1	1	13	4	4	11	6	3	0	1	63
OG0000539	1	4	1	1	4	8	6	9	3	2	3	4	1	3	1	2	3	6	62
OG0000540	2	3	1	1	10	9	3	4	4	2	1	1	3	12	1	1	1	3	62
OG0000541	1	2	1	1	4	1	6	1	4	1	1	9	2	7	5	3	0	13	62
OG0000542	1	1	1	1	12	4	6	8	5	4	1	1	1	1	1	1	8	5	62
OG0000543	1	3	1	1	1	1	9	8	7	2	1	2	2	2	14	1	0	6	62
OG0000544	2	1	1	1	6	9	12	6	1	1	1	2	2	11	1	3	1	1	62
OG0000545	2	2	2	2	2	2	7	5	6	7	2	6	2	2	3	3	5	2	62
OG0000546	1	1	1	1	2	8	4	13	7	1	1	2	2	7	4	3	2	2	62
OG0000547	1	1	1	1	4	7	5	3	3	1	1	13	1	16	1	1	1	1	62
OG0000548	1	1	1	1	8	2	1	4	7	3	1	4	5	13	7	2	0	1	62
OG0000549	1	1	5	1	7	5	2	5	5	1	2	6	1	3	4	5	3	5	62
OG0000550	2	5	2	1	1	2	3	4	2	1	2	4	2	7	6	3	1	14	62
OG0000551	3	5	8	5	2	1	3	1	0	7	6	1	1	2	1	4	11	1	62
OG0000552	2	2	3	2	2	4	3	4	4	6	2	5	3	3	3	6	3	5	62
OG0000553	2	3	2	2	4	1	4	2	5	2	2	1	3	6	2	2	16	3	62
OG0000554	3	4	1	1	7	4	2	6	1	1	1	4	2	3	9	3	2	8	62
OG0000555	3	3	3	2	4	4	1	4	2	7	1	3	1	3	9	3	6	3	62
OG0000556	1	1	1	1	7	1	1	1	3	3	1	3	2	27	5	1	0	3	62
OG0000557	1	2	1	1	6	7	1	10	7	2	1	6	1	9	1	2	3	1	62
OG0000558	1	3	2	1	9	1	1	8	1	1	1	1	4	14	1	2	10	1	62
OG0000559	3	2	2	1	3	2	5	4	3	2	1	8	3	9	4	1	3	6	62
OG0000560	1	2	0	1	4	9	5	4	4	1	1	11	2	8	5	1	1	2	62
OG0000561	1	3	1	2	3	2	7	2	3	9	2	2	4	5	2	3	8	3	62
OG0000562	2	2	3	1	2	5	2	1	5	4	1	3	2	1	1	3	10	14	62
OG0000563	1	2	1	1	5	6	7	7	5	2	1	3	5	8	1	1	0	6	62
OG0000564	2	3	1	1	2	3	1	5	3	5	2	2	4	14	4	2	6	2	62
OG0000565	1	4	1	1	6	5	3	3	3	3	2	2	4	1	5	2	11	5	62
OG0000566	1	1	1	1	6	4	6	2	5	4	1	7	7	6	1	2	4	3	62
OG0000567	1	2	1	1	10	4	1	15	1	1	1	5	1	5	6	2	4	1	62
OG0000568	3	2	3	4	5	3	3	3	3	6	3	3	3	4	3	4	4	3	62
OG0000569	1	1	3	1	1	1	1	8	1	5	1	15	9	1	1	1	1	10	62
OG0000570	3	1	1	2	3	1	1	18	9	1	3	2	2	1	4	1	7	2	62
OG0000571	2	7	1	1	1	7	1	1	1	2	2	6	1	12	8	3	0	6	62
OG0000572	1	1	1	1	1	7	8	14	1	1	1	1	9	1	6	4	3	1	62
OG0000573	1	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62
OG0000574	2	1	1	1	4	7	2	12	2	2	3	2	2	3	3	1	0	14	62
OG0000575	1	2	1	1	12	8	1	12	6	7	3	3	1	1	1	1	0	1	62
OG0000576	1	1	1	1	6	8	1	1	11	1	1	1	2	18	5	1	1	1	62
OG0000577	0	1	1	2	7	1	7	7	7	2	2	4	2	16	1	1	0	1	62
OG0000578	0	0	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62
OG0000579	0	0	0	0	5	6	6	5	4	4	6	5	5	6	6	3	0	1	62
OG0000580	2	2	1	1	3	5	4	5	3	1	2	8	4	7	2	3	1	7	61
OG0000581	4	1	2	2	4	1	5	2	8	3	1	6	2	1	10	1	5	3	61
OG0000582	5	5	7	3	3	3	2	3	3	4	3	3	3	3	3	3	1	4	61
OG0000583	1	3	1	1	5	2	1	6	4	2	1	6	6	14	2	2	3	1	61
OG0000584	1	3	1	1	1	1	1	18	11	1	2	2	6	1	8	1	1	1	61
OG0000585	1	1	1	1	11	1	6	9	1	2	1	2	4	9	1	1	1	8	61
OG0000586	1	1	1	1	5	12	1	10	1	2	1	5	2	8	7	1	1	1	61
OG0000587	8	5	4	1	5	2	3	2	2	3	2	2	3	1	2	3	1	12	61
OG0000588	2	4	2	2	1	9	1	6	8	2	3	7	3	2	1	3	1	4	61
OG0000589	1	2	10	1	1	1	3	3	1	4	1	6	4	3	1	1	16	2	61
OG0000590	2	3	2	2	2	9	2	4	2	2	2	3	4	5	6	2	7	2	61
OG0000591	1	1	1	2	1	1	1	9	5	2	2	9	4	14	1	6	0	1	61
OG0000592	1	1	1	1	1	1	10	9	8	1	1	11	3	8	1	1	1	1	61
OG0000593	1	1	1	1	10	1	7	20	1	2	1	1	1	1	6	1	1	4	61
OG0000594	1	4	2	1	1	7	1	12	1	1	1	4	8	11	1	2	1	2	61
OG0000595	1	1	1	1	6	9	6	7	1	1	1	8	6	2	5	2	0	3	61
OG0000596	0	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61
OG0000597	0	0	0	2	7	8	4	2	7	0	5	4	3	4	2	0	0	13	61
OG0000598	1	2	1	1	7	6	9	0	1	1	1	17	4	1	2	1	0	5	60
OG0000599	1	1	1	1	6	7	2	8	2	2	1	5	2	12	1	4	1	3	60
OG0000600	1	1	1	1	2	6	6	10	2	2	1	6	2	2	5	1	2	9	60
OG0000601	4	4	3	2	2	2	3	6	5	4	2	4	2	6	4	2	3	2	60
OG0000602	2	3	2	1	1	6	1	1	2	2	4	8	10	11	1	1	0	4	60
OG0000603	1	2	3	1	3	4	3	8	5	2	1	3	4	13	1	1	4	1	60
OG0000604	1	2	0	1	6	1	1	2	5	7	1	9	1	15	5	3	0	0	60
OG0000605	9	3	1	3	2	2	2	4	5	4	2	3	2	4	2	3	2	7	60
OG0000606	10	2	6	9	0	1	1	2	2	3	7	0	2	2	1	2	6	4	60
OG0000607	1	1	1	1	8	1	1	8	5	5	1	12	1	9	1	1	1	2	60
OG0000608	2	3	2	1	1	4	6	6	5	1	1	5	1	12	1	3	0	6	60
OG0000609	1	1	1	1	7	6	5	8	4	2	2	2	2	8	4	2	1	3	60
OG0000610	2	3	3	2	1	3	2	5	2	3	2	5	3	2	3	3	13	3	60
OG0000611	3	4	1	2	5	4	3	5	5	1	3	4	5	2	4	5	2	2	60
OG0000612	2	1	1	1	6	3	4	5	9	1	1	2	6	9	6	1	1	1	60
OG0000613	1	1	1	1	6	7	4	3	9	4	1	4	2	1	5	2	7	1	60
OG0000614	3	5	1	1	7	4	1	1	2	4	2	2	6	4	8	1	3	5	60
OG0000615	1	1	1	2	2	6	4	4	5	2	1	7	1	9	7	2	3	2	60
OG0000616	4	4	1	1	1	0	6	4	7	1	2	1	1	14	3	6	3	1	60
OG0000617	1	1	1	1	1	1	7	1	3	12	1	2	2	2	5	1	6	12	60
OG0000618	1	4	1	1	1	7	6	1	1	3	2	8	1	1	9	6	4	3	60
OG0000619	1	1	0	1	6	1	0	0	2	14	1	5	15	0	9	3	0	1	60
OG0000620	2	3	3	2	2	2	4	2	3	5	2	5	4	6	2	4	6	3	60
OG0000621	1	1	1	1	6	5	4	3	5	1	1	7	4	15	1	2	1	1	60
OG0000622	1	1	1	1	19	1	1	1	10	1	1	1	1	1	14	1	0	4	60
OG0000623	1	2	2	1	5	12	2	6	6	3	1	2	2	10	2	1	1	1	60
OG0000624	1	1	3	1	1	3	5	8	8	1	1	5	10	5	3	1	1	2	60
OG0000625	2	1	1	0	6	2	11	11	1	4	1	2	2	5	7	1	1	2	60
